38.676, -6074, -28.39
38.702, -6069, -28.44
38.728, -6312, -28.50
38.754, -5765, -28.53
38.780, -5822, -28.57
38.806, -5939, -28.62
38.832, -6252, -28.69
38.858, -6313, -28.76
38.884, -5862, -28.79
38.910, -6117, -28.87
38.936, -6112, -28.92
38.962, -6247, -28.94
38.988, -5998, -28.97
39.013, -6181, -29.06
39.039, -6406, -29.12
39.065, -6447, -29.21
39.091, -6554, -29.29
39.117, -6155, -29.36
39.143, -6090, -29.39
39.169, -6339, -29.49
39.195, -6048, -29.50
39.221, -6679, -29.55
39.247, -5780, -29.56
39.273, -6569, -29.61
39.299, -6206, -29.64
39.325, -6595, -29.73
39.351, -6380, -29.76
39.377, -6301, -29.80
39.403, -6300, -29.84
39.429, -6395, -29.88
39.455, -6596, -29.91
39.481, -6503, -29.95
39.507, -6816, -30.05
39.533, -6105, -30.07
39.559, -6606, -30.14
39.585, -6555, -30.20
39.611, -6086, -30.24
39.637, -7067, -30.35
39.663, -6208, -30.37
39.689, -6793, -30.44
39.715, -6650, -30.50
39.740, -6265, -30.51
39.766, -6240, -30.54
39.792, -6499, -30.59
39.818, -6706, -30.67
39.844, -6349, -30.70
39.870, -6674, -30.76
39.896, -6555, -30.79
39.922, -6236, -30.83
39.948, -6289, -30.85
39.974, -6496, -30.89
40.000, -6813, -30.96
40.026, -6516, -30.98
40.052, -6333, -31.04
40.078, -6582, -31.11
40.104, -6909, -31.21
40.130, -6182, -31.20
40.156, -6719, -31.24
40.182, -6682, -31.32
40.208, -6807, -31.39
40.234, -6370, -31.41
40.260, -6625, -31.45
40.286, -6894, -31.54
40.312, -6589, -31.58
40.338, -6768, -31.61
40.364, -6663, -31.63
40.390, -6948, -31.67
40.416, -6437, -31.70
40.442, -6338, -31.72
40.467, -6789, -31.77
40.493, -6998, -31.86
40.519, -6965, -31.89
40.545, -6710, -31.98
40.571, -6713, -31.99
40.597, -6706, -32.04
40.623, -7025, -32.09
40.649, -6810, -32.13
40.675, -6281, -32.13
40.701, -7142, -32.21
40.727, -6835, -32.25
40.753, -7066, -32.30
40.779, -6811, -32.33
40.805, -7198, -32.36
40.831, -6741, -32.42
40.857, -6636, -32.43
40.883, -6647, -32.44
40.909, -6874, -32.51
40.935, -6745, -32.48
40.961, -7108, -32.57
40.987, -7113, -32.60
41.013, -7186, -32.65
41.039, -6809, -32.71
41.065, -6600, -32.74
41.091, -6957, -32.78
41.117, -6842, -32.80
41.143, -7231, -32.89
41.169, -6946, -32.91
41.194, -7103, -32.96
41.220, -7140, -33.05
41.246, -6981, -33.12
