time_ms	encoder	transmitted_g	preload_g	percent_cycle
90070	360773	-46.12	209.63	96.21
90073	360819	-46.74	210.97	96.22
90076	360866	-45.79	212.01	96.23
90079	360913	-41.86	211.84	96.24
90082	360958	-40.31	208.54	96.26
90085	361002	-43.79	210.35	96.27
90088	361048	-47.12	209.63	96.28
90091	361095	-46.20	209.45	96.29
90095	361141	-40.31	210.01	96.30
90098	361189	-39.14	210.55	96.32
90101	361235	-42.14	209.74	96.33
90104	361281	-47.52	208.51	96.34
90107	361329	-47.29	207.90	96.35
90110	361375	-42.11	205.45	96.37
90113	361420	-41.18	207.81	96.38
90116	361468	-39.82	209.62	96.39
90120	361514	-43.11	210.39	96.40
90123	361560	-44.41	213.13	96.42
90126	361608	-43.09	212.74	96.43
90129	361656	-40.76	209.84	96.44
90132	361704	-40.00	210.67	96.45
90135	361754	-40.16	211.35	96.47
90138	361803	-44.23	209.90	96.48
90141	361850	-42.42	207.62	96.49
90145	361899	-39.77	206.50	96.51
90148	361947	-40.39	208.20	96.52
90151	361995	-38.92	209.37	96.53
90154	362044	-40.74	206.58	96.55
90157	362099	-39.71	205.61	96.56
90161	362148	-39.66	207.25	96.57
90164	362197	-36.97	205.95	96.59
90167	362246	-38.16	205.38	96.60
90170	362295	-42.47	207.70	96.61
90173	362343	-40.55	209.42	96.62
90176	362390	-39.30	211.79	96.64
90179	362436	-37.13	212.33	96.65
90182	362484	-38.42	211.32	96.66
90186	362532	-39.39	211.38	96.68
90189	362579	-41.74	209.48	96.69
90192	362627	-39.29	209.93	96.70
90195	362674	-39.92	212.34	96.71
90198	362721	-36.48	208.54	96.73
90201	362768	-34.63	208.48	96.74
90204	362814	-38.35	209.53	96.75
90207	362860	-42.33	209.81	96.76
90211	362906	-40.05	211.04	96.77
90214	362950	-38.34	209.65	96.79
90217	362993	-35.94	209.38	96.80
90220	363037	-37.41	209.72	96.81
90223	363082	-35.92	209.15	96.82
90226	363127	-34.48	205.66	96.83
90229	363172	-35.24	208.07	96.85
90232	363216	-32.34	207.94	96.86
90236	363260	-32.29	209.86	96.87
90239	363304	-35.83	210.56	96.88
90242	363348	-34.72	209.62	96.89
90245	363396	-30.37	210.54	96.91
90250	363462	-35.30	210.18	96.92
90253	363501	-38.17	209.72	96.93
90256	363550	-32.96	212.37	96.95
90259	363589	-31.41	207.92	96.96
90262	363642	-29.01	205.45	96.97
90265	363682	-30.66	206.68	96.98
90269	363736	-37.29	208.58	97.00
90271	363777	-36.26	210.37	97.01
90275	363830	-32.04	211.44	97.02
90278	363871	-32.61	208.97	97.03
90281	363925	-31.69	208.05	97.05
90284	363965	-32.34	207.17	97.06
90287	364019	-36.71	207.14	97.07
90290	364061	-32.34	207.70	97.08
90294	364115	-27.97	210.66	97.10
90296	364157	-26.84	211.25	97.11
90300	364212	-28.70	209.40	97.12
90303	364254	-32.32	208.37	97.13
90306	364308	-30.92	208.65	97.15
90309	364351	-29.87	207.73	97.16
90312	364403	-32.02	207.09	97.17
90315	364444	-33.09	208.68	97.19
90319	364498	-32.54	210.53	97.20
90321	364539	-33.17	209.94	97.21
90325	364592	-31.86	209.33	97.22
90328	364633	-25.97	208.34	97.24
90331	364679	-25.53	209.35	97.25
90334	364725	-31.02	209.52	97.26
90337	364771	-34.06	209.35	97.27
90340	364816	-31.85	208.97	97.28
90343	364861	-30.36	206.72	97.30
90346	364907	-28.54	206.53	97.31
90350	364950	-28.16	206.54	97.32
90353	364993	-27.74	208.15	97.33
90356	365038	-31.71	210.46	97.34
90359	365083	-27.13	207.28	97.36
90362	365128	-24.41	205.61	97.37
90366	365186	-27.07	208.34	97.38
90369	365225	-26.36	207.69	97.39
90372	365275	-25.95	208.24	97.41
90375	365315	-24.78	207.09	97.42
90378	365365	-23.61	207.30	97.43
90381	365404	-21.64	206.47	97.44
90385	365455	-24.56	203.66	97.45
90387	365495	-23.93	208.18	97.47
90391	365545	-24.42	207.99	97.48
90394	365585	-22.33	204.30	97.49
90397	365638	-22.09	204.26	97.50
90400	365678	-27.81	209.93	97.51
90403	365730	-29.08	207.37	97.53
90406	365771	-28.78	204.50	97.54
90410	365822	-24.35	207.12	97.55
90412	365861	-21.69	205.94	97.56
90416	365907	-21.63	205.62	97.58
90419	365952	-24.22	207.22	97.59
90422	365997	-26.05	207.84	97.60
90425	366044	-21.87	205.78	97.61
90428	366090	-16.72	203.57	97.62
90431	366137	-15.85	204.85	97.64
90434	366185	-20.78	207.48	97.65
90437	366232	-24.38	206.09	97.66
90441	366280	-24.62	208.21	97.67
90444	366328	-20.61	203.83	97.69
90447	366375	-20.54	203.48	97.70
90450	366421	-23.64	205.00	97.71
90453	366468	-23.30	206.77	97.72
90456	366514	-24.68	205.81	97.74
90459	366560	-21.80	204.79	97.75
90462	366608	-19.26	206.31	97.76
90466	366654	-14.89	204.46	97.77
90469	366700	-16.98	203.70	97.79
90472	366746	-22.09	206.84	97.80
90475	366792	-20.34	207.82	97.81
90478	366836	-18.56	206.01	97.82
90481	366881	-19.30	203.63	97.83
90484	366924	-19.48	204.30	97.85
90487	366964	-21.42	203.41	97.86
90491	367016	-24.46	203.20	97.87
90494	367054	-20.94	203.65	97.88
90497	367097	-19.73	204.70	97.89
90500	367140	-21.35	205.47	97.90
90503	367184	-24.58	204.42	97.92
90507	367227	-24.78	205.05	97.93
90510	367269	-19.35	203.53	97.94
90513	367313	-16.79	200.66	97.95
90516	367357	-16.03	203.13	97.96
90519	367399	-18.89	206.47	97.97
90522	367443	-22.32	205.93	97.98
90525	367488	-18.80	203.10	98.00
90528	367531	-16.90	200.04	98.01
90532	367574	-18.88	203.65	98.02
90535	367620	-18.54	202.97	98.03
90538	367665	-15.75	202.50	98.04
90541	367710	-15.99	200.60	98.06
90544	367757	-15.50	198.79	98.07
90547	367803	-15.99	202.09	98.08
90550	367848	-17.72	201.87	98.09
90553	367894	-18.11	199.16	98.11
90557	367939	-15.81	200.41	98.12
90560	367983	-12.23	201.62	98.13
90563	368029	-15.32	198.94	98.14
90566	368075	-19.43	198.02	98.15
90569	368121	-22.04	202.85	98.17
90572	368167	-20.83	204.93	98.18
90575	368214	-16.33	200.57	98.19
90578	368260	-15.28	199.33	98.20
90582	368312	-17.00	199.68	98.22
90585	368357	-19.21	200.49	98.23
90588	368400	-20.54	199.17	98.24
90591	368443	-18.15	199.80	98.25
90594	368488	-14.82	199.77	98.26
90598	368531	-12.52	197.56	98.27
90601	368575	-12.35	197.62	98.29
90604	368619	-14.16	197.00	98.30
90607	368663	-12.83	198.83	98.31
90610	368705	-11.15	198.58	98.32
90613	368748	-14.36	196.84	98.33
90616	368791	-15.82	194.12	98.34
90619	368832	-17.54	192.82	98.36
90623	368875	-16.96	191.57	98.37
90626	368917	-13.34	194.02	98.38
90629	368958	-13.52	195.52	98.39
90632	368999	-13.30	194.39	98.40
90635	369042	-11.84	193.34	98.41
90638	369086	-13.76	194.00	98.42
90641	369129	-10.12	191.92	98.43
90644	369174	-10.60	192.71	98.45
90648	369218	-10.49	196.01	98.46
90651	369261	-13.07	195.53	98.47
90654	369306	-16.41	195.25	98.48
90657	369351	-16.17	195.50	98.49
90660	369394	-10.35	192.37	98.51
90663	369439	-10.90	194.26	98.52
90666	369485	-10.97	195.09	98.53
90670	369535	-8.45	190.54	98.54
90673	369581	-12.21	191.70	98.55
90676	369628	-10.06	191.35	98.57
90679	369675	-9.35	190.74	98.58
90682	369723	-9.01	188.74	98.59
90685	369771	-10.76	191.68	98.61
90689	369818	-9.86	192.60	98.62
90692	369865	-7.38	190.24	98.63
90695	369913	-4.86	190.69	98.64
90698	369959	-6.03	192.08	98.66
90701	370007	-9.79	189.47	98.67
90704	370055	-10.61	188.21	98.68
90707	370103	-8.36	192.11	98.69
90710	370151	-8.81	193.01	98.71
90714	370200	-6.43	191.35	98.72
90717	370248	-6.24	192.30	98.73
90720	370296	-6.16	191.47	98.75
90723	370344	-4.26	188.90	98.76
90726	370390	-4.46	188.11	98.77
90729	370436	-3.64	187.66	98.78
90732	370483	-5.06	187.71	98.80
90735	370530	-6.92	189.86	98.81
90739	370576	-8.57	192.22	98.82
90742	370623	-8.13	190.50	98.83
90745	370669	-4.38	187.51	98.85
90748	370714	-6.32	188.37	98.86
90751	370760	-5.91	187.74	98.87
90755	370811	-3.33	186.46	98.88
90758	370857	-3.92	187.87	98.90
90761	370903	-3.21	188.08	98.91
90764	370948	-0.23	188.00	98.92
90767	370992	-2.67	189.94	98.93
90770	371038	-5.67	188.00	98.94
90773	371084	-8.56	186.73	98.96
90776	371131	-5.06	188.54	98.97
90780	371179	-2.58	186.77	98.98
90783	371226	-1.47	183.74	98.99
90786	371273	-1.88	185.89	99.01
90789	371321	-0.31	187.34	99.02
90792	371368	-2.17	185.20	99.03
90795	371414	-0.04	185.43	99.04
90798	371462	2.83	185.80	99.06
90801	371510	-1.52	186.52	99.07
90805	371557	-3.87	187.22	99.08
90808	371605	-4.71	187.78	99.09
90811	371655	-1.82	187.73	99.11
90814	371703	1.22	186.01	99.12
90817	371753	-2.29	188.33	99.13
90820	371802	-3.24	187.67	99.15
90823	371850	0.03	183.82	99.16
90826	371900	1.64	182.83	99.17
90829	371949	2.69	186.04	99.19
90833	371998	0.12	186.67	99.20
90836	372049	-3.77	184.28	99.21
90838	372093	-2.91	185.07	99.22
90842	372144	0.80	185.33	99.24
90845	372196	0.66	187.31	99.25
90848	372247	-0.51	188.70	99.27
90851	372299	-1.06	184.81	99.28
90854	372350	-2.25	186.13	99.29
90857	372399	-2.03	183.30	99.31
90860	372449	3.25	183.00	99.32
90863	372499	2.59	182.12	99.33
90867	372548	-0.01	182.75	99.35
90870	372598	0.62	183.17	99.36
90873	372647	2.02	183.86	99.37
90876	372695	5.48	184.74	99.39
90880	372756	5.86	185.02	99.40
90883	372804	3.55	183.83	99.41
90886	372850	0.07	182.22	99.43
90889	372897	-0.14	179.52	99.44
90892	372943	0.72	177.74	99.45
90895	372986	1.60	180.13	99.46
90899	373032	0.13	182.96	99.48
90902	373079	-3.67	183.06	99.49
90905	373125	-2.23	180.29	99.50
90908	373173	0.46	180.66	99.51
90911	373220	6.05	179.05	99.53
90914	373267	4.75	178.66	99.54
90917	373314	1.09	179.49	99.55
90920	373361	-2.43	178.59	99.56
90923	373401	-1.96	177.45	99.57
90926	373449	2.14	177.91	99.59
90929	373496	5.57	177.76	99.60
90933	373543	5.00	179.13	99.61
90936	373591	1.90	179.78	99.62
90939	373640	3.49	179.06	99.64
90942	373688	6.71	177.50	99.65
90945	373737	5.60	173.95	99.66
90948	373786	5.55	176.41	99.68
90951	373834	3.71	177.39	99.69
90954	373882	0.69	178.23	99.70
90957	373929	4.57	176.13	99.71
90961	373975	6.59	175.87	99.73
90964	374024	6.58	176.35	99.74
90967	374073	3.10	176.59	99.75
90970	374120	1.22	178.02	99.77
90973	374169	3.95	176.72	99.78
90977	374231	5.79	176.55	99.79
90980	374280	6.44	174.96	99.81
90983	374329	6.10	171.82	99.82
90986	374376	5.16	173.48	99.83
90989	374417	2.78	176.33	99.84
90992	374465	2.94	173.10	99.86
90995	374513	3.51	173.53	99.87
90998	374560	2.85	175.39	99.88
91002	374609	2.84	174.46	99.90
91005	374657	3.66	173.94	99.91
91008	374704	6.37	173.47	99.92
91011	374752	3.77	172.06	99.93
91014	374800	1.22	171.22	99.95
91017	374846	1.48	173.57	99.96
91020	374894	3.69	174.82	99.97
91023	374939	4.35	168.81	99.98
91027	374984	6.16	167.76	100.00
91030	375030	5.09	169.51	100.01
91033	375078	3.42	168.70	100.02
91036	375124	1.61	168.57	100.03
91039	375172	2.64	166.99	100.05
91042	375219	5.66	167.39	100.06
91045	375265	7.06	167.23	100.07
91048	375311	7.48	165.33	100.08
91052	375358	3.28	166.76	100.10
91055	375404	2.23	167.17	100.11
91058	375451	3.65	162.90	100.12
91061	375499	9.02	162.18	100.13
91064	375546	9.01	166.43	100.15
91067	375594	5.26	167.09	100.16
91070	375644	2.84	165.52	100.17
91073	375693	3.93	163.38	100.18
91077	375750	7.95	159.42	100.20
91080	375800	5.05	162.96	100.21
91083	375849	4.32	162.72	100.23
91086	375899	3.39	162.62	100.24
91089	375948	1.83	160.81	100.25
91093	375997	5.18	163.40	100.27
91096	376047	4.83	162.04	100.28
91099	376097	3.52	159.65	100.29
91102	376147	3.30	161.35	100.31
91105	376198	3.21	161.05	100.32
91108	376248	5.58	158.53	100.33
91111	376297	7.71	158.07	100.35
91114	376347	9.40	161.13	100.36
91118	376395	1.79	160.11	100.37
91121	376443	1.91	160.82	100.38
91124	376492	6.94	159.34	100.40
91127	376539	8.70	153.16	100.41
91130	376588	6.09	153.70	100.42
91133	376636	1.95	158.40	100.44
91136	376683	1.73	158.41	100.45
91139	376731	2.24	154.25	100.46
91143	376778	3.46	152.15	100.47
91146	376824	8.43	151.47	100.49
91149	376871	8.21	150.75	100.50
91152	376917	4.09	150.58	100.51
91155	376961	4.53	149.71	100.52
91158	377005	5.37	150.49	100.53
91162	377056	5.59	150.93	100.55
91165	377102	8.05	148.48	100.56
91168	377148	6.61	149.68	100.57
91171	377195	1.85	150.07	100.59
91174	377241	2.11	148.97	100.60
91177	377287	7.22	147.08	100.61
91180	377333	8.98	147.62	100.62
91184	377379	4.11	145.79	100.63
91187	377424	4.29	143.38	100.65
91190	377470	3.07	144.54	100.66
91193	377514	3.72	148.79	100.67
91196	377558	7.51	147.59	100.68
91199	377604	8.87	145.80	100.69
91202	377650	4.05	145.32	100.71
91205	377696	1.50	146.31	100.72
91209	377742	2.24	142.86	100.73
91212	377788	6.24	141.18	100.74
91215	377833	5.93	143.61	100.76
91218	377878	4.68	144.62	100.77
91221	377923	5.00	146.79	100.78
91224	377968	6.51	145.85	100.79
91227	378014	4.83	145.03	100.80
91230	378061	6.44	144.22	100.82
91234	378108	6.66	144.19	100.83
91237	378155	2.25	142.87	100.84
91240	378203	1.95	138.98	100.85
91243	378250	3.58	140.25	100.87
91246	378297	5.71	142.22	100.88
91250	378350	4.12	141.89	100.89
91253	378395	5.15	140.59	100.91
91256	378440	7.07	138.90	100.92
91259	378487	6.20	138.31	100.93
91262	378532	8.08	138.05	100.94
91265	378578	7.26	139.91	100.95
91268	378625	5.84	138.01	100.97
91271	378671	2.16	137.31	100.98
91275	378717	4.68	138.70	100.99
91278	378763	4.55	135.16	101.00
91281	378809	5.10	135.90	101.02
91284	378854	2.88	138.29	101.03
91287	378900	0.99	135.43	101.04
91290	378944	2.32	134.85	101.05
91293	378987	4.24	133.66	101.06
91296	379032	6.48	132.51	101.08
91300	379077	5.55	132.44	101.09
91303	379122	-0.14	131.16	101.10
91306	379168	-1.13	131.99	101.11
91309	379214	2.64	131.60	101.12
91312	379259	4.08	131.77	101.14
91315	379305	4.34	132.45	101.15
91318	379350	-0.55	127.56	101.16
91321	379394	-2.53	126.10	101.17
91325	379439	-0.78	129.86	101.18
91328	379484	2.24	130.10	101.20
91331	379529	3.17	128.16	101.21
91334	379573	1.56	129.72	101.22
91337	379625	0.03	130.37	101.23
91341	379671	-0.17	126.59	101.25
91344	379717	1.19	123.69	101.26
91347	379764	0.35	123.73	101.27
91350	379809	0.20	124.94	101.28
91353	379854	-0.25	127.26	101.29
91356	379899	1.69	127.91	101.31
91359	379944	1.78	125.26	101.32
91362	379988	-1.40	125.09	101.33
91366	380034	-0.35	124.77	101.34
91369	380081	0.51	121.69	101.35
91372	380126	-1.54	119.87	101.37
91375	380173	-1.86	122.16	101.38
91378	380219	2.49	121.20	101.39
91381	380264	2.79	122.34	101.40
91384	380311	-2.95	124.66	101.42
91387	380357	-0.90	125.65	101.43
91391	380401	-0.87	125.15	101.44
91394	380445	-1.21	122.19	101.45
91397	380491	2.08	121.97	101.46
91400	380536	1.38	119.50	101.48
91403	380581	-0.23	122.64	101.49
91406	380627	2.00	123.41	101.50
91409	380672	0.02	121.17	101.51
91412	380717	0.94	122.81	101.52
91416	380762	2.80	126.81	101.54
91419	380807	3.02	126.78	101.55
91422	380856	2.20	120.15	101.56
91425	380901	2.04	120.99	101.57
91428	380944	5.48	119.84	101.59
91432	380985	5.66	119.32	101.60
91435	381029	0.04	121.29	101.61
91438	381073	0.78	121.45	101.62
91441	381117	1.62	121.06	101.63
91444	381162	4.04	123.09	101.64
91447	381207	6.45	124.26	101.66
91450	381251	5.82	122.85	101.67
91453	381295	1.41	122.02	101.68
91457	381340	2.92	121.54	101.69
91460	381384	3.80	121.38	101.70
91463	381428	5.38	121.07	101.71
91466	381474	4.86	121.71	101.73
91469	381519	4.22	123.43	101.74
91472	381563	3.76	121.35	101.75
91475	381610	5.36	121.76	101.76
91478	381657	4.21	120.57	101.78
91482	381704	5.47	123.34	101.79
91485	381752	3.98	126.23	101.80
91488	381799	-0.09	126.95	101.81
91491	381846	2.03	125.13	101.83
91494	381893	7.03	123.67	101.84
91497	381941	6.74	122.88	101.85
91500	381988	3.60	122.52	101.86
91503	382036	3.72	123.86	101.88
91507	382085	2.25	123.74	101.89
91510	382139	2.91	121.99	101.90
91513	382188	6.94	122.69	101.92
91516	382237	8.40	124.75	101.93
91519	382286	2.54	123.29	101.94
91523	382336	2.70	124.70	101.96
91526	382384	5.68	124.11	101.97
91529	382432	6.00	123.00	101.98
91532	382481	7.94	122.72	101.99
91535	382528	5.25	122.33	102.01
91538	382576	5.95	122.94	102.02
91541	382625	8.97	123.95	102.03
91544	382672	9.00	121.14	102.05
91548	382720	6.81	122.31	102.06
91551	382768	8.08	124.82	102.07
91554	382815	8.59	124.99	102.08
91557	382862	7.67	125.29	102.10
91560	382909	11.83	123.42	102.11
91563	382955	10.88	123.94	102.12
91566	383000	9.01	123.30	102.13
91569	383047	9.12	121.45	102.15
91573	383094	9.80	120.91	102.16
91576	383141	8.87	122.29	102.17
91579	383189	11.31	124.02	102.18
91582	383236	11.71	122.01	102.20
91585	383283	10.98	119.75	102.21
91588	383331	10.95	122.78	102.22
91591	383378	8.90	124.95	102.23
91594	383425	9.99	122.27	102.25
91598	383480	11.02	122.59	102.26
91601	383527	8.87	125.02	102.27
91604	383574	10.06	124.86	102.29
91607	383623	7.25	127.22	102.30
91610	383672	11.08	125.86	102.31
91614	383721	12.77	124.47	102.33
91617	383771	13.57	122.99	102.34
91620	383819	12.82	120.01	102.35
91623	383868	12.76	121.06	102.36
91626	383918	15.03	123.98	102.38
91629	383967	15.79	124.79	102.39
91632	384016	10.78	121.21	102.40
91635	384067	10.46	123.59	102.42
91639	384116	11.03	123.34	102.43
91642	384166	13.39	122.22	102.44
91645	384217	16.80	120.94	102.46
91648	384266	14.17	122.55	102.47
91651	384316	13.23	122.80	102.48
91654	384365	12.37	124.42	102.50
91657	384412	11.20	121.25	102.51
91660	384461	13.78	121.44	102.52
91664	384509	15.84	120.90	102.54
91667	384556	15.56	122.04	102.55
91670	384604	13.83	123.87	102.56
91673	384651	11.77	124.86	102.57
91676	384697	10.72	124.43	102.59
91679	384744	15.30	125.19	102.60
91683	384796	13.06	122.47	102.61
91686	384841	11.77	119.58	102.62
91689	384887	11.40	122.74	102.64
91692	384932	13.68	124.21	102.65
91695	384975	15.64	122.05	102.66
91698	385020	14.34	122.35	102.67
91701	385065	15.41	120.61	102.68
91705	385111	16.33	123.51	102.70
91708	385157	16.38	125.62	102.71
91711	385203	18.74	121.71	102.72
91714	385249	14.52	120.47	102.73
91717	385295	12.68	123.13	102.75
91720	385341	13.69	126.36	102.76
91723	385386	11.41	124.17	102.77
91726	385431	15.62	120.58	102.78
91730	385477	19.03	119.66	102.79
91733	385522	17.17	121.49	102.81
91736	385567	15.17	123.13	102.82
91739	385615	14.93	122.10	102.83
91742	385662	17.04	120.06	102.84
91745	385709	17.69	120.94	102.86
91748	385758	15.30	121.53	102.87
91751	385806	15.49	124.45	102.88
91755	385853	12.51	128.36	102.89
91758	385901	13.79	127.56	102.91
91761	385948	17.39	123.77	102.92
91764	385995	17.42	122.65	102.93
91767	386044	15.85	123.79	102.95
91771	386099	12.55	122.07	102.96
91774	386148	11.87	120.24	102.97
91777	386199	15.85	121.74	102.99
91780	386248	17.79	123.66	103.00
91783	386297	18.92	121.54	103.01
91786	386347	17.58	122.82	103.03
91789	386394	16.55	120.90	103.04
91792	386442	17.25	123.30	103.05
91796	386492	18.27	122.94	103.06
91799	386540	16.85	121.77	103.08
91802	386589	13.92	123.91	103.09
91805	386638	13.43	124.93	103.10
91808	386685	14.16	122.38	103.12
91811	386732	19.32	120.95	103.13
91814	386779	18.44	121.34	103.14
91817	386825	15.42	122.82	103.15
91821	386871	16.97	124.85	103.17
91824	386917	20.88	122.59	103.18
91827	386961	17.38	119.90	103.19
91830	387005	14.71	121.99	103.20
91833	387050	15.76	119.97	103.21
91836	387096	16.35	117.98	103.23
91839	387141	15.76	118.34	103.24
91842	387188	16.41	121.31	103.25
91846	387234	19.29	124.32	103.26
91849	387280	18.32	121.18	103.27
91852	387328	16.63	123.89	103.29
91855	387380	18.30	124.35	103.30
91858	387426	17.40	122.58	103.31
91862	387473	21.23	119.22	103.33
91865	387520	20.35	117.70	103.34
91868	387567	17.99	118.04	103.35
91871	387615	16.30	121.99	103.36
91874	387664	16.10	122.42	103.38
91877	387712	18.63	123.31	103.39
91880	387762	19.92	123.95	103.40
91883	387810	18.19	124.60	103.42
91887	387858	17.47	125.32	103.43
91890	387907	16.28	122.10	103.44
91893	387954	20.09	123.33	103.45
91896	388002	22.96	122.70	103.47
91899	388052	21.81	119.97	103.48
91902	388100	18.52	122.74	103.49
91905	388149	17.02	122.50	103.51
91908	388198	19.97	120.90	103.52
91912	388246	24.20	120.84	103.53
91915	388294	21.34	122.05	103.55
91918	388343	19.67	122.42	103.56
91921	388389	17.11	120.99	103.57
91924	388436	19.15	121.71	103.58
91927	388485	21.88	119.70	103.60
91930	388532	21.08	118.93	103.61
91933	388579	22.15	120.19	103.62
91937	388627	18.08	121.73	103.63
91940	388673	18.44	121.90	103.65
91943	388724	22.04	118.51	103.66
91946	388770	20.82	118.83	103.67
91949	388814	19.38	120.82	103.68
91953	388859	13.27	119.97	103.70
91956	388904	12.06	118.82	103.71
91959	388947	15.03	118.63	103.72
91962	388989	16.35	120.78	103.73
91965	389032	19.85	120.70	103.74
91968	389077	19.53	122.68	103.75
91971	389120	14.79	118.14	103.77
91974	389165	18.59	120.57	103.78
91978	389210	21.76	122.07	103.79
91981	389254	17.95	121.97	103.80
91984	389299	18.40	120.05	103.81
91987	389344	16.10	119.00	103.83
91990	389387	16.92	119.06	103.84
91993	389431	19.30	119.49	103.85
91996	389476	20.62	120.50	103.86
91999	389520	18.06	123.64	103.87
92003	389564	14.33	121.98	103.88
92006	389611	14.55	121.02	103.90
92009	389656	17.38	120.74	103.91
92012	389701	20.65	120.89	103.92
92015	389748	19.87	121.05	103.93
92018	389794	17.97	120.35	103.95
92021	389839	17.69	120.14	103.96
92024	389886	16.15	118.15	103.97
92028	389933	19.39	122.58	103.98
92031	389985	22.97	125.44	104.00
92034	390033	21.61	121.87	104.01
92037	390081	19.71	119.98	104.02
92040	390128	19.54	120.72	104.03
92044	390176	21.75	118.91	104.05
92047	390224	24.25	117.83	104.06
92050	390272	22.21	118.93	104.07
92053	390320	17.94	118.54	104.09
92056	390368	19.63	117.73	104.10
92059	390413	21.47	119.10	104.11
92062	390460	22.18	119.18	104.12
92065	390507	22.36	117.48	104.14
92069	390552	18.43	116.82	104.15
92072	390599	18.79	118.70	104.16
92075	390645	19.96	119.53	104.17
92078	390689	23.23	119.46	104.18
92081	390734	23.01	119.29	104.20
92084	390779	21.32	120.61	104.21
92087	390822	21.33	120.47	104.22
92090	390865	19.44	118.59	104.23
92094	390909	19.22	117.31	104.24
92097	390950	22.76	116.66	104.25
92100	390990	22.56	118.27	104.26
92103	391033	19.70	119.41	104.28
92106	391076	18.95	116.49	104.29
92109	391118	18.77	115.84	104.30
92112	391162	22.60	116.36	104.31
92115	391206	21.86	117.77	104.32
92119	391254	19.69	121.46	104.33
92122	391297	18.83	117.95	104.35
92125	391341	21.92	117.87	104.36
92128	391383	22.69	117.63	104.37
92131	391426	26.23	120.17	104.38
92135	391470	21.82	119.65	104.39
92138	391513	20.86	117.58	104.40
92141	391555	22.05	118.45	104.41
92144	391600	20.05	117.02	104.43
92147	391645	21.26	117.06	104.44
92150	391690	19.49	117.56	104.45
92153	391736	15.28	122.40	104.46
92156	391781	15.19	122.51	104.47
92160	391826	18.31	119.06	104.49
92163	391871	20.44	119.15	104.50
92166	391917	21.93	117.57	104.51
92169	391961	16.52	116.53	104.52
92172	392006	16.86	116.43	104.53
92175	392053	17.47	116.74	104.55
92178	392099	19.12	117.35	104.56
92181	392146	20.81	117.98	104.57
92185	392194	19.33	119.48	104.59
92188	392241	18.45	116.80	104.60
92191	392288	19.19	114.26	104.61
92194	392336	20.59	114.98	104.62
92197	392382	20.99	112.51	104.64
92200	392427	19.76	113.38	104.65
92204	392480	15.24	115.28	104.66
92207	392525	17.37	117.24	104.67
92210	392571	18.96	115.93	104.69
92213	392619	22.64	113.74	104.70
92216	392665	22.42	113.62	104.71
92219	392710	17.58	116.54	104.72
92222	392756	16.82	115.19	104.73
92226	392801	20.69	112.27	104.75
92229	392845	23.42	110.26	104.76
92232	392889	20.79	115.47	104.77
92235	392933	20.08	118.26	104.78
92238	392975	20.38	115.91	104.79
92241	393018	17.13	114.70	104.80
92244	393063	20.13	112.67	104.82
92247	393107	20.45	111.71	104.83
92251	393151	21.40	115.07	104.84
92254	393197	20.00	113.33	104.85
92257	393241	16.25	111.63	104.86
92260	393286	18.83	115.53	104.88
92263	393333	23.45	115.67	104.89
92266	393378	22.07	114.71	104.90
92269	393424	17.97	113.90	104.91
92272	393471	18.36	112.11	104.93
92276	393518	18.72	111.90	104.94
92279	393564	18.75	112.46	104.95
92282	393613	17.54	114.40	104.96
92285	393661	16.76	112.42	104.98
92288	393710	16.56	111.79	104.99
92292	393766	17.84	112.73	105.00
92296	393827	19.05	112.79	105.02
92299	393888	17.96	114.33	105.04
92302	393932	15.02	112.79	105.05
92306	393986	14.64	109.62	105.06
92308	394030	20.46	109.52	105.07
92312	394087	19.89	111.73	105.09
92315	394131	15.44	111.92	105.10
92318	394189	13.29	108.13	105.12
92321	394234	16.27	111.39	105.13
92324	394291	17.09	112.95	105.14
92327	394336	20.32	114.41	105.16
92331	394391	18.79	113.39	105.17
92333	394434	14.65	109.55	105.18
92337	394491	13.89	110.09	105.20
92340	394534	16.75	111.27	105.21
92343	394590	17.82	110.20	105.22
92346	394633	17.00	110.01	105.24
92349	394687	15.26	111.27	105.25
92352	394729	13.41	114.60	105.26
92356	394782	12.11	113.55	105.28
92358	394823	15.34	110.96	105.29
92362	394876	18.44	113.30	105.30
92365	394917	15.50	114.38	105.31
92368	394967	14.31	113.79	105.32
92371	395006	11.43	114.16	105.33
92374	395058	14.41	112.15	105.35
92377	395098	17.27	107.52	105.36
92380	395143	20.02	106.67	105.37
92383	395190	20.61	106.66	105.38
92386	395236	16.88	106.42	105.40
92390	395282	16.39	108.88	105.41
92393	395330	18.23	111.18	105.42
92396	395376	15.73	111.76	105.43
92399	395422	13.85	113.62	105.45
92402	395469	12.43	110.01	105.46
92405	395515	10.30	108.44	105.47
92408	395561	15.30	110.59	105.48
92411	395610	16.84	107.18	105.50
92415	395658	14.94	105.30	105.51
92418	395707	15.72	109.78	105.52
92421	395757	18.41	111.70	105.54
92425	395818	15.78	108.51	105.55
92428	395860	16.75	108.32	105.56
92431	395916	16.20	108.82	105.58
92434	395958	11.95	107.24	105.59
92437	396014	12.50	109.66	105.60
92440	396058	13.20	108.85	105.62
92444	396114	17.69	109.86	105.63
92446	396158	17.20	111.03	105.64
92450	396215	16.38	108.38	105.66
92452	396258	16.96	107.92	105.67
92456	396314	16.90	109.36	105.68
